"county_fips","pop_hs_less","pop_hs","pop_college","pop_bs_more","pct_pop_hs_less","pct_pop_hs","pct_pop_college","pct_pop_bs_more","pop_poverty","pct_pop_poverty","med_house_inc","unemploy_rate","pop_labor_force","pop_employed","pop_unemployed"
21031,1970,3844,2049,1132,21.9,42.7,22.8,12.6,2213,17.7,43048,4.9,5206,4953,253
21033,1090,4138,2390,1376,12.1,46,26.6,15.3,2254,18,43659,4.7,5419,5163,256
21035,2628,7784,6638,6974,10.9,32.4,27.6,29,7605,21.3,41873,3.9,18864,18127,737
21037,5834,18926,17250,21203,9.2,29.9,27.3,33.5,11741,13.1,60904,3.3,50530,48865,1665
21039,630,1238,1023,504,18.6,36.5,30.1,14.8,808,17.2,41249,4.9,2311,2198,113
21041,1597,3017,1932,634,22.2,42,26.9,8.8,1620,15.6,47623,4.1,5270,5053,217
21043,4071,7452,4541,2540,21.9,40.1,24.4,13.7,8154,31.1,32906,9.2,9894,8982,912
21045,2745,4217,2559,1466,25,38.4,23.3,13.3,4001,26,34358,4.7,6734,6420,314
21047,5758,13172,14966,7111,14,32.1,36.5,17.3,11906,18.2,40299,5.2,24853,23549,1304
21049,3658,8732,7689,5037,14.6,34.8,30.6,20.1,5712,16,50162,4.1,17202,16493,709
21051,5238,5009,3015,1398,35.7,34.2,20.6,9.5,7015,38.2,28146,7.1,5221,4852,369
21053,1907,2745,1708,718,26.9,38.8,24.1,10.1,2580,25.7,31118,5.5,3869,3657,212
21055,1097,2723,1784,847,17,42.2,27.7,13.1,1540,17.8,43624,5.2,3908,3706,202
21057,893,1966,1248,618,18.9,41.6,26.4,13.1,1522,23.3,33541,4.5,3134,2994,140
21059,6739,23341,21797,15403,10,34.7,32.4,22.9,15026,15.3,51441,4,48018,46121,1897
21061,1830,3658,2289,938,21,42,26.3,10.8,2110,17.4,43151,5.3,4868,4610,258
21063,1216,2420,1440,462,22,43.7,26,8.3,1621,25.2,35446,9.3,2070,1878,192
21065,2586,4649,1977,1015,25.3,45.5,19.3,9.9,3541,25.3,35701,5.5,5325,5033,292
21067,18841,41328,57520,88572,9.1,20,27.9,42.9,45485,14.6,55358,3.3,174849,169048,5801
21069,2112,3758,2708,1243,21.5,38.3,27.6,12.7,2669,18.6,42571,5.4,6142,5808,334
21071,6806,9305,6939,2908,26.2,35.8,26.7,11.2,12084,34.2,33218,6.6,10907,10187,720
21073,3866,10781,10118,10514,11,30.6,28.7,29.8,6352,12.9,53134,3.7,25051,24115,936
21075,950,1696,1140,579,21.8,38.9,26.1,13.3,1705,30.2,32355,5.8,2048,1930,118
21077,1100,2693,1337,676,18.9,46.4,23,11.6,1319,15.1,49060,4.1,4073,3907,166
21079,2471,4508,3253,2065,20.1,36.7,26.5,16.8,2797,16.1,51203,4.4,7693,7352,341
21081,2158,7759,3854,2172,13.5,48.7,24.2,13.6,3404,13.9,53965,4.3,11729,11223,506
21083,3716,9954,7511,4114,14.7,39.4,29.7,16.3,6204,16.9,46785,5,15447,14670,777
21085,3547,7418,4987,1858,19.9,41.7,28,10.4,5431,21.4,40780,4.9,10995,10455,540
21087,1922,3200,1879,951,24.2,40.2,23.6,12,1961,18,36782,4.3,5076,4858,218
21089,2957,9361,8724,4373,11.6,36.8,34.3,17.2,5747,16.6,49457,6.6,13459,12564,895
21091,875,2480,1809,636,15.1,42.8,31.2,11,1038,12,56769,4.2,4089,3919,170
21093,6726,21481,26300,16317,9.5,30.3,37.1,23,14254,13.4,52278,4.1,49149,47158,1991
21095,5363,6559,4927,2036,28.4,34.7,26.1,10.8,8638,33.4,29521,7.4,6554,6067,487
21097,2141,5199,3647,1913,16.6,40.3,28.3,14.8,2865,15.5,51709,4.1,8699,8339,360
21099,3057,5074,2942,1477,24.4,40.4,23.4,11.8,4120,22.2,37038,4,8085,7763,322
21101,4222,11379,10640,5706,13.2,35.6,33.3,17.9,7235,16.3,51161,3.8,22154,21303,851
21103,1707,4544,3237,1316,15.8,42.1,30,12.2,2273,14.3,53405,3.9,8183,7865,318
21105,713,1295,702,577,21.7,39.4,21.4,17.6,743,17.7,44290,5.7,1812,1708,104
21107,4278,13186,9210,5069,13.5,41.5,29,16,7908,18.1,45512,4.4,19281,18429,852
21109,2390,3968,1823,1136,25.7,42.6,19.6,12.2,3506,26.5,35317,7,4117,3829,288
21111,52841,141834,160800,172885,10,26.8,30.4,32.7,115810,15.4,55860,4.1,400587,384318,16269
21113,4540,10374,9202,10077,13.3,30.3,26.9,29.5,6562,12.6,59443,3.6,26425,25465,960
21115,3139,5586,4936,2399,19.5,34.8,30.7,14.9,5455,25,39381,6.9,6763,6298,465
21117,11506,32033,34180,34021,10.3,28.7,30.6,30.4,16923,10.4,64644,3.4,87686,84661,3025
21119,2869,3458,2974,1382,26.9,32.4,27.8,12.9,4612,32.1,32228,6.9,4425,4121,304
21121,5836,7994,4501,2772,27.7,37.9,21.3,13.1,9719,31.9,30742,6.2,10114,9482,632
21123,1742,3978,3185,998,17.6,40.2,32.2,10.1,2133,15.3,45458,4.4,6075,5808,267
21125,7787,16772,11204,5539,18.9,40.6,27.1,13.4,12290,20.6,41425,5.1,24947,23679,1268
21127,2717,4669,2420,1087,24.9,42.9,22.2,10,3920,25.5,36667,7.2,5085,4717,368
21129,1443,1812,1114,504,29.6,37.2,22.9,10.3,2163,34.4,29124,6.3,2033,1904,129
21131,2208,2864,1622,718,29.8,38.6,21.9,9.7,3042,30.8,31921,7.1,2650,2462,188
21133,4005,6056,4216,1893,24.8,37.5,26.1,11.7,6717,31.1,32321,6.5,6316,5904,412
21135,2497,3825,2136,1048,26.3,40.2,22.5,11,3292,25.2,35751,8.4,4727,4331,396
21137,3673,7391,3947,1874,21.8,43.8,23.4,11.1,4995,20.6,42190,5,9366,8895,471
21139,1095,2969,1852,759,16.4,44.5,27.7,11.4,1268,13.9,48182,6.8,3702,3451,251
21141,2888,8029,4690,2755,15.7,43.7,25.5,15,4781,18,46742,3.9,12453,11970,483
21143,770,2625,1962,1014,12.1,41.2,30.8,15.9,1012,14.5,48395,5.1,3063,2907,156
21145,4695,13823,16130,11302,10.2,30.1,35.1,24.6,9423,14.7,48950,5.6,29386,27744,1642
21147,3146,5285,3084,851,25.4,42.7,24.9,6.9,5274,33.7,30029,6.3,4654,4360,294
21149,818,2643,2167,770,12.8,41.3,33.9,12,1263,13.9,48080,4.9,4285,4074,211
21151,7115,15231,15747,16727,13,27.8,28.7,30.5,14065,16.5,51897,3.9,46892,45083,1809
21153,2723,2882,2364,857,30.9,32.7,26.8,9.7,3463,28.4,30950,13.2,2855,2477,378
21155,2554,5573,3206,1725,19.6,42.7,24.6,13.2,3229,17.1,45661,3.8,9627,9263,364
21157,2770,8544,7108,4270,12.2,37.7,31.3,18.8,3715,12.1,52388,5.3,15078,14280,798
21159,2292,3312,2120,714,27.2,39.3,25.1,8.5,3875,39.1,28925,6.5,2788,2607,181
21161,1696,4423,3412,2214,14.4,37.7,29.1,18.9,3057,18.2,41807,5.5,7254,6854,400
21163,2274,6629,6898,3526,11.8,34.3,35.7,18.2,3245,11.4,57613,4.6,12319,11747,572
21165,1103,2043,990,527,23.7,43.8,21.2,11.3,1669,26.4,34002,7.6,2340,2162,178
21167,2223,5773,4386,2633,14.8,38.4,29.2,17.5,2759,12.8,53921,4.5,9871,9431,440
21169,1615,2586,1872,918,23.1,37,26.8,13.1,2298,23.3,35906,4.1,4201,4028,173
21171,1900,2999,1592,961,25.5,40.2,21.4,12.9,2415,23,35596,4.1,4728,4532,196
21173,2899,7696,5193,3079,15.4,40.8,27.5,16.3,4232,15.3,46629,6,11663,10967,696
21175,2622,3650,2229,1340,26.6,37.1,22.7,13.6,3102,27.3,35848,6.3,4476,4193,283
21177,4226,9412,5708,2417,19.4,43.2,26.2,11.1,5054,17.4,43722,6.7,10604,9890,714
21179,3290,11805,10161,5236,10.8,38.7,33.3,17.2,5530,12.2,55602,4.3,22711,21726,985
21181,1092,2051,1193,492,22.6,42.5,24.7,10.2,1093,15.5,41428,4.6,3287,3137,150
21183,2927,7014,4268,2180,17.9,42.8,26,13.3,4054,17.2,44751,5.7,9914,9348,566
21185,2653,9176,13138,18211,6.1,21.3,30.4,42.2,3463,5.6,102136,3.3,33270,32176,1094
21187,1282,3693,1673,731,17.4,50,22.7,9.9,1707,15.8,48998,4.9,5229,4974,255
21189,961,1152,498,504,30.9,37,16,16.2,1706,39.2,26278,7.1,1171,1088,83
21191,1723,4365,2808,1130,17.2,43.5,28,11.3,2222,15.5,54583,4.1,7058,6769,289
21193,4385,6574,5599,2333,23.2,34.8,29.6,12.3,7355,28.9,33108,6.3,8245,7723,522
21195,10198,16434,10511,5574,23.9,38.5,24.6,13,13499,23.8,37124,5.9,19933,18751,1182
21197,1639,3527,1993,1232,19.5,42,23.8,14.7,2666,22,37776,6,5023,4724,299
21199,8143,16921,12985,6896,18.1,37.6,28.9,15.3,12392,19.5,41541,5.1,25726,24421,1305
21201,337,518,432,245,22,33.8,28.2,16,396,19.1,45146,4.9,815,775,40
21203,2655,5175,2780,1262,22.4,43.6,23.4,10.6,3732,22.8,37732,4.9,6693,6363,330
21205,2303,4140,3837,3731,16.4,29.5,27.4,26.6,4882,22.7,41196,5.2,10706,10153,553
21207,3059,4523,3291,1604,24.5,36.3,26.4,12.9,3792,21.6,34648,5.8,6270,5906,364
21209,3343,10611,10928,9955,9.6,30.5,31.4,28.6,4557,8.3,73500,3.3,28607,27661,946
21211,4683,9873,9544,7714,14.7,31,30,24.2,4714,10,66056,3.5,24920,24052,868
21213,1720,5446,3294,1732,14.1,44.7,27,14.2,2271,12.5,51769,3.9,8836,8493,343
21215,1299,4460,4381,2564,10.2,35.1,34.5,20.2,1363,7.3,85899,3.6,10061,9694,367
21217,2354,6530,4469,3175,14.2,39.5,27,19.2,4635,19.2,45429,4.3,12494,11959,535
21219,1805,3156,2126,1051,22.2,38.8,26.1,12.9,2055,17.1,51027,4,5312,5100,212
21221,1296,3215,4018,1735,12.6,31.3,39.1,16.9,1901,13.1,49767,4.7,6001,5717,284
21223,959,2846,1500,720,15.9,47.2,24.9,12,1393,16.5,51674,4.3,3893,3726,167
21225,1206,4385,2913,1056,12.6,45.9,30.5,11,2327,16.3,47067,5,6039,5739,300
21227,9417,21486,22249,23437,12.3,28.1,29,30.6,20486,16.5,53478,3.7,64400,62028,2372
21229,1352,3399,1899,1434,16.7,42,23.5,17.7,1644,13.8,50246,3.7,6201,5969,232
21231,4115,5482,3179,1879,28.1,37.4,21.7,12.8,5629,28.1,33701,7,7598,7064,534
21233,1687,4177,2310,892,18.6,46.1,25.5,9.8,2329,18.4,47132,4.2,5862,5616,246
21235,4686,8615,5345,4424,20.3,37.3,23.2,19.2,8849,25.7,36863,5,13920,13224,696
21237,1521,1909,1233,386,30.1,37.8,24.4,7.6,2202,31.4,30144,7.7,1904,1758,146
21239,1969,4978,5217,5964,10.9,27.5,28.8,32.9,2438,9.4,66164,3.1,14793,14336,457
22000,471960,1055768,842620,737593,15.2,34,27.1,23.7,848005,18.7,48021,4.9,2103495,2000791,102704
22001,8911,16807,9640,5458,21.8,41.2,23.6,13.4,15378,25.2,40484,5.4,23952,22665,1287
22003,3607,7699,4353,2283,20.1,42.9,24.3,12.7,4177,19.6,44395,5.6,8784,8290,494
22005,9106,25345,22799,20953,11.6,32.4,29.2,26.8,13341,10.8,77758,4.1,62979,60370,2609
22007,4103,6798,3049,1589,26.4,43.7,19.6,10.2,4562,20.7,48120,6.7,8941,8345,596
22009,6714,10804,6909,3358,24.2,38.9,24.9,12.1,10158,27.4,37731,5.7,15313,14437,876
22011,3741,9302,7112,4281,15.3,38.1,29.1,17.5,5528,15.4,57005,5.3,14542,13769,773
22013,1620,3951,2727,1174,17.1,41.7,28.8,12.4,3481,26.9,34047,5.8,5670,5339,331
22015,8850,24400,28335,21240,10.7,29.5,34.2,25.6,17888,14.4,56754,4.3,57620,55156,2464
22017,22427,55797,49381,39232,13.4,33.4,29.6,23.5,52996,22.4,40467,5.5,104778,99027,5751
22019,17857,44680,40708,28968,13.5,33.8,30.8,21.9,29744,14.9,50531,3.8,109878,105683,4195
22021,1600,2934,1293,964,23.6,43.2,19,14.2,1950,20.8,40842,5.7,3826,3607,219
22023,869,1857,1507,558,18.1,38.8,31.5,11.6,962,13.9,57299,3.5,4057,3914,143
22025,1607,2856,1475,785,23.9,42.5,21.9,11.7,2273,26,35812,6.8,3381,3151,230
22027,2234,4923,2978,1742,18.8,41.4,25.1,14.7,4245,32.7,33659,5.2,5779,5476,303
22029,3070,5559,3077,1711,22.9,41.4,22.9,12.8,4923,27.2,35840,7,6956,6467,489
22031,3249,7887,4679,2619,17.6,42.8,25.4,14.2,4959,18.3,44457,5.7,10754,10136,618
22033,27246,76449,79005,96897,9.7,27.3,28.3,34.7,71761,16.7,52945,4.3,232663,222618,10045
22035,1518,1872,1021,409,31.5,38.8,21.2,8.5,2720,45.7,27714,10.3,1962,1759,203
22037,2882,6059,3521,1796,20.2,42.5,24.7,12.6,3319,19.6,45174,4.7,8008,7634,374
22039,5461,8586,4766,2773,25.3,39.8,22.1,12.8,8748,27.3,34113,5.8,12061,11364,697
22041,3184,5753,2874,1599,23.7,42.9,21.4,11.9,5318,27.3,34446,7.1,7311,6790,521
22043,2914,6938,4748,1332,18.3,43.5,29.8,8.4,3891,20,43502,5.9,8071,7595,476
22045,10053,20212,10941,5994,21.3,42.8,23.2,12.7,16816,24.1,42909,5.8,28639,26964,1675
22047,4830,9269,5537,3330,21,40.4,24.1,14.5,6880,23.8,47917,6.2,14190,13312,878
22049,2269,4836,2561,1515,20.3,43.3,22.9,13.5,3206,21.6,40828,4.6,6839,6524,315
22051,44549,95090,85657,79756,14.6,31.2,28.1,26.1,67200,15.6,50871,4.4,215064,205660,9404
22053,3918,8641,4873,3301,18.9,41.7,23.5,15.9,5462,17.7,44492,4.7,13510,12873,637
22055,19959,48248,40286,51339,12.5,30.2,25.2,32.1,36301,15.3,57821,4.5,113337,108265,5072
22057,15007,26613,13649,10968,22.7,40.2,20.6,16.6,15989,16.6,52651,4.7,41816,39835,1981
22059,2294,4199,2326,1221,22.8,41.8,23.2,12.2,2659,19.5,45742,4.4,6289,6013,276
22061,2995,7013,6331,9384,11.6,27.3,24.6,36.5,10940,25.8,36525,5.2,21791,20653,1138
22063,13107,35380,25720,16593,14.4,39,28.3,18.3,15562,11.3,63088,4.1,67916,65165,2751
22065,1920,2972,1776,959,25.2,39,23.3,12.6,4000,41.7,28452,8.3,3627,3326,301
22067,3518,7641,3891,2249,20.3,44.2,22.5,13,6738,27.4,34023,8.2,10193,9360,833
22069,3123,8097,7787,4129,13.5,35,33.7,17.8,11951,32.8,36298,5.8,16527,15566,961
22071,38030,63015,72498,101120,13.8,22.9,26.4,36.8,90329,23.8,38855,5,178845,169891,8954
22073,13796,34179,28391,24462,13.7,33.9,28.2,24.3,31790,21.3,44371,5.2,70364,66703,3661
22075,2608,5277,4408,2994,17.1,34.5,28.8,19.6,3582,15.5,58643,4.6,9992,9530,462
22077,3054,6221,3839,2350,19.7,40.2,24.8,15.2,4428,20.3,46603,5.4,9999,9463,536
22079,12774,32580,23640,17832,14.7,37.5,27.2,20.5,24641,19.4,48116,5.3,55281,52346,2935
22081,1213,2349,1497,818,20.6,40,25.5,13.9,1911,23.1,36865,4.4,4033,3854,179
22083,2806,5576,3483,1856,20.5,40.6,25.4,13.5,5051,26.2,35103,6.2,8318,7799,519
22085,2420,7659,4264,2163,14.7,46.4,25.8,13.1,5430,23.1,36423,5.2,9009,8542,467
22087,5223,11054,9701,3643,17.6,37.3,32.8,12.3,9306,20.1,43983,5,19519,18541,978
22089,3663,12176,10662,8479,10.5,34.8,30.5,24.2,6652,12.8,67585,4.4,24916,23822,1094
22091,1781,2930,1593,1017,24.3,40,21.8,13.9,1983,19.6,38699,6.6,4329,4045,284
22093,2148,6252,4085,2088,14.7,42.9,28,14.3,3492,16.8,53903,6.2,9327,8751,576
22095,3969,10907,9168,4682,13.8,38,31.9,16.3,7766,18.2,50830,5.7,19641,18524,1117
22097,12844,21964,11248,7592,23.9,40.9,21,14.2,26696,32.7,36624,6.2,31933,29941,1992
22099,6852,15071,8744,5175,19.1,42,24.4,14.4,10179,19.3,46229,5.2,22399,21226,1173
22101,6521,17443,7247,3690,18.7,50,20.8,10.6,10285,21,39764,6.6,20103,18778,1325
22103,16752,45120,52208,57516,9.8,26.3,30.4,33.5,30253,11.8,67054,4.2,117656,112728,4928
22105,14072,31892,22019,16366,16.7,37.8,26.1,19.4,23304,17.9,47128,5.5,54353,51374,2979
22107,706,1492,636,334,22.3,47.1,20.1,10.5,1404,31.6,28962,7.7,1460,1347,113
22109,15876,28539,17822,11644,21.5,38.6,24.1,15.8,18950,17.3,51665,5,46432,44109,2323
22111,2241,7338,3716,2276,14.4,47.1,23.9,14.6,3924,18,43584,5.7,9153,8634,519
22113,8494,16478,8767,5594,21.6,41.9,22.3,14.2,10826,18.3,48263,5.3,24196,22920,1276
22115,3929,11496,10116,5173,12.8,37.4,32.9,16.8,7951,17.5,47664,6.6,16040,14983,1057
22117,7126,13475,7158,3689,22.7,42.8,22.8,11.7,11028,24.6,36850,5.7,16835,15867,968
22119,4579,11355,7257,4130,16.8,41.6,26.6,15.1,9764,26,35070,6.1,14668,13771,897
22121,2605,6735,4440,3577,15,38.8,25.6,20.6,3299,12.8,58205,4.4,13528,12927,601
22123,1683,3349,1713,968,21.8,43.4,22.2,12.6,2455,23.3,39332,9.2,3890,3532,358
22125,1981,3927,2663,2439,18,35.7,24.2,22.2,2470,24.4,60296,4,5334,5122,212
22127,1902,4452,2345,1467,18.7,43.8,23.1,14.4,2829,22.8,40133,6.3,4925,4616,309
23000,74426,308013,286179,299279,7.7,31.8,29.6,30.9,151458,11.6,55579,3.4,698745,675221,23524
23001,7241,27228,23508,16540,9.7,36.5,31.5,22.2,12838,12.3,49935,3.3,55449,53621,1828
23003,6312,18759,15794,9537,12.5,37.2,31.3,18.9,9988,15.3,39450,4.8,31085,29589,1496
23005,10387,46659,54577,97804,5,22.3,26.1,46.7,23332,8.2,71586,2.7,165409,160973,4436
23007,1584,8013,6475,5474,7.4,37.2,30.1,25.4,4141,14.5,49561,4,14471,13890,581
23009,2427,13350,12208,13358,5.9,32.3,29.5,32.3,6233,11.6,52148,3.8,29407,28291,1116
23011,7220,28737,27738,23622,8.3,32.9,31.8,27.1,13290,11.2,52154,3.2,62541,60517,2024
23013,1890,10059,8765,9317,6.3,33.5,29.2,31,4209,11,56678,3.2,20584,19921,663
23015,1877,8674,7034,8561,7.2,33.2,26.9,32.7,3751,11.1,56211,3.3,16988,16420,568
23017,3772,18321,12181,8040,8.9,43.3,28.8,19,9490,16.7,44243,4,26683,25618,1065
23019,9046,36073,33132,29141,8.4,33.6,30.9,27.1,21154,14.7,47840,3.8,77127,74207,2920
23021,1293,5218,4046,2368,10,40.4,31.3,18.3,2883,17.5,40066,4.2,7467,7156,311
23023,1548,7911,7505,9344,5.9,30.1,28.5,35.5,3059,8.7,65969,2.7,19440,18913,527
23025,4527,15052,11687,6163,12.1,40.2,31.2,16.5,8011,16.1,43755,4.8,22888,21787,1101
23027,2207,9456,8789,8589,7.6,32.6,30.3,29.6,5333,13.7,49482,3.5,21250,20501,749
23029,2710,9099,6645,4854,11.6,39,28.5,20.8,5613,18.3,39522,4.9,13961,13274,687
23031,10385,45404,46095,46567,7,30.6,31.1,31.4,18133,9,65984,3,113999,110544,3455
24000,409757,1021847,1052689,1630565,10,24.8,25.6,39.6,538824,9.1,83076,3.9,3197137,3071652,125485
24001,5043,21007,14979,9161,10,41.9,29.8,18.3,10570,16.7,43535,5.5,31984,30220,1764
24003,30657,93031,106936,159821,7.9,23.8,27.4,40.9,39231,7,97051,3.3,309603,299260,10343
24005,50831,150542,150963,221773,8.9,26.2,26.3,38.6,79482,9.9,75836,4,450366,432164,18202
24009,3773,18724,20001,19212,6.1,30.3,32.4,31.1,4912,5.4,106270,3.5,49121,47382,1739
24011,3611,9102,5900,3776,16.1,40.7,26.4,16.9,4320,13.2,56627,3.8,18028,17340,688
24013,9045,34707,30950,41280,7.8,29.9,26.7,35.6,9828,6,95956,3.2,94339,91277,3062
24015,7768,26586,20081,16072,11,37.7,28.5,22.8,8406,8.3,72739,4.4,52632,50315,2317
24017,7240,32983,34476,30379,6.9,31.4,32.8,28.9,10487,6.6,92616,3.9,85104,81805,3299
24019,3039,9168,6219,4827,13.1,39.4,26.7,20.8,4851,15.4,48682,5.2,15347,14548,799
24021,12884,40866,46253,68432,7.6,24.3,27.5,40.6,15552,6.2,95196,3.5,130831,126233,4598
24023,2290,9363,5425,4294,10.7,43.8,25.4,20.1,3483,12.2,49147,4.8,15410,14673,737
24025,12561,46075,52724,62062,7.2,26.6,30.4,35.8,17528,7,87959,3.6,138162,133157,5005
24027,9527,29650,42897,130437,4.5,14,20.2,61.4,16874,5.2,116719,3,183889,178360,5529
24029,1672,3982,3516,4759,12,28.6,25.2,34.2,2329,12.9,55514,4.3,10254,9810,444
24031,62517,94875,135383,421720,8.7,13.3,18.9,59,72247,6.9,107758,3.2,554989,537429,17560
24033,82288,156769,172415,199620,13.5,25.7,28.2,32.7,73777,8.3,82445,4.1,504423,483850,20573
24035,2748,10300,9651,12144,7.9,29.6,27.7,34.9,3237,6.5,93751,3.3,27379,26462,917
24037,7479,22068,20893,23164,10.2,30,28.4,31.5,8770,8,89964,3.8,55295,53193,2102
24039,3087,6868,4429,2674,18.1,40.3,26,15.7,4758,23.4,42098,6.9,9353,8709,644
24041,2633,7197,7411,10839,9.4,25.6,26.4,38.6,3377,9.2,64245,3.7,19562,18829,733
24043,13723,37982,30357,22409,13.1,36.4,29.1,21.4,15871,11.1,62556,4.3,74742,71493,3249
24045,7633,20867,18468,17188,11.9,32.5,28.8,26.8,14327,14.6,54313,5.2,51041,48365,2676
24047,3579,12372,11291,11907,9.1,31.6,28.8,30.4,5300,10.4,59266,8,25525,23475,2050
24510,64129,126763,101071,132615,15.1,29.9,23.8,31.2,109306,18.9,50501,5.7,289758,273304,16454
25000,454360,1150846,1105887,2037702,9.6,24.2,23.3,42.9,668402,10,79817,3.3,3805450,3678402,127048
25001,7448,40194,46899,70795,4.5,24.3,28.4,42.8,16661,8,69001,4.3,116225,111251,4974
25003,8271,27750,25891,31034,8.9,29.9,27.9,33.4,13673,11.3,58375,4,66109,63440,2669
25005,58891,116818,105441,109080,15.1,29.9,27,28,59147,10.8,66005,4.3,302918,289955,12963
25007,575,3091,3444,5621,4.5,24.3,27.1,44.2,1316,7.7,70224,4.6,9780,9331,449
25009,57928,135741,133206,212106,10.7,25.2,24.7,39.4,82387,10.7,76373,3.4,429887,415184,14703
25011,3670,14911,14843,19786,6.9,28,27.9,37.2,7395,10.6,58992,3,41365,40115,1250
25013,46509,93236,90654,85913,14.7,29.5,28.7,27.2,76016,16.7,52682,4.6,231265,220606,10659
25015,5559,23457,24151,46210,5.6,23.6,24.3,46.5,15397,11.1,74456,3,91522,88754,2768
25017,76765,218287,205211,616179,6.9,19.6,18.4,55.2,113717,7.3,100374,2.7,923768,898786,24982
25019,380,1476,2021,4148,4.7,18.4,25.2,51.7,669,5.9,97525,4.4,7526,7194,332
25021,29903,95171,104770,258768,6.1,19.5,21.4,53,44959,6.5,100184,3,393159,381505,11654
25023,25173,99134,100674,130354,7.1,27.9,28.3,36.7,31285,6.2,89678,3.5,284938,274968,9970
25025,79176,122750,100097,244827,14.5,22.4,18.3,44.8,133144,17.5,68743,3,456319,442599,13720
25027,54112,158830,148585,202881,9.6,28.1,26.3,35.9,72636,9,71767,3.5,450670,434714,15956
26000,641536,1966809,2226818,1937052,9.5,29,32.9,28.6,1369235,14,56640,4.1,4902069,4698845,203224
26001,973,3333,2865,1334,11.4,39.2,33.7,15.7,1995,19.5,39862,6.6,3830,3578,252
26003,759,3117,1930,1224,10.8,44.3,27.5,17.4,1019,12.6,47441,7.8,3243,2989,254
26005,7278,29465,23472,17640,9.3,37.8,30.1,22.7,12429,10.7,62247,3.3,62239,60206,2033
26007,1765,7050,8577,3677,8.4,33.5,40.7,17.5,4277,15.3,42792,5.1,13459,12775,684
26009,1478,5555,5432,4899,8.5,32,31.3,28.2,2439,10.6,56456,5.6,10111,9543,568
26011,1429,4814,3796,1341,12.6,42.3,33.4,11.8,2360,15.9,42540,7.1,5974,5549,425
26013,697,2714,1933,905,11.2,43.4,30.9,14.5,1126,15.4,43435,6.1,3176,2982,194
26015,3071,15812,14518,8422,7.3,37.8,34.7,20.1,5100,8.5,64121,3.4,31664,30585,1079
26017,7778,26000,26941,14173,10.4,34.7,36,18.9,16044,15.6,50576,4.8,50352,47942,2410
26019,856,4198,4273,3857,6.5,31.8,32.4,29.3,1812,10.3,51905,5.5,8790,8306,484
26021,11190,31103,35501,29799,10.4,28.9,33,27.7,23151,15.3,51509,4.3,73328,70176,3152
26023,3289,12451,10135,4271,10.9,41.3,33.6,14.2,6034,14.5,50477,3.7,19641,18921,720
26025,8123,33106,30526,19318,8.9,36.4,33.5,21.2,22602,17.3,48413,4.2,62865,60219,2646
26027,4441,12159,13005,6975,12.1,33.2,35.6,19.1,5727,11.2,55978,4.1,24378,23386,992
26029,1236,5676,6350,5961,6.4,29.5,33,31,2756,10.6,54491,4.7,13128,12506,622
26031,1821,7339,6222,3972,9.4,37.9,32.1,20.5,3359,13.4,48589,9.2,10682,9699,983
26033,2649,9074,8767,5462,10.2,35,33.8,21,5608,17.1,47380,6.6,16312,15231,1081
26035,3417,8546,7700,2710,15.3,38.2,34.4,12.1,6253,20.6,39394,6.1,11843,11122,721
26037,3110,14346,19007,16716,5.8,27,35.7,31.4,5896,7.5,70967,3.2,41047,39744,1303
26039,1142,3512,3795,1950,11,33.8,36.5,18.8,1862,13.6,46930,6,5512,5181,331
26041,1603,8807,10326,5676,6.1,33.3,39.1,21.5,4380,12.4,49292,5.3,17030,16125,905
26043,972,6279,6412,4937,5.2,33.8,34.5,26.5,2703,10.8,52348,3.8,12449,11970,479
26045,4658,21320,29812,20445,6.1,28,39.1,26.8,9987,9.3,66716,3.5,56986,55009,1977
26047,1481,5847,8515,8059,6.2,24.5,35.6,33.7,2725,8.3,58891,5.9,17604,16567,1037
26049,26624,88970,104807,58329,9.6,31.9,37.6,20.9,75251,18.8,48370,4.9,181781,172887,8894
26051,2490,7430,6257,2592,13.3,39.6,33.3,13.8,3905,15.6,44635,5.6,9952,9392,560
26053,787,4432,4235,2330,6.7,37.6,35.9,19.8,2404,17.5,39934,5.1,6207,5890,317
26055,3181,16160,23587,23173,4.8,24.4,35.7,35.1,8656,9.5,64591,3.7,49157,47346,1811
26057,2645,11374,10162,3938,9.4,40.4,36.1,14,5679,16.2,48988,4.7,17766,16934,832
26059,3649,12046,10244,5319,11.7,38.5,32.8,17,5958,13.5,50388,4,20738,19904,834
26061,1517,7160,5498,7041,7.2,33.7,25.9,33.2,6316,19,42282,5.1,16179,15355,824
26063,2577,9773,7248,3588,11.1,42.2,31.3,15.5,3876,12.6,45817,4.6,15826,15097,729
26065,12738,37856,56717,67150,7.3,21.7,32.5,38.5,49916,18.1,52837,3.6,150474,144991,5483
26067,4280,17184,14908,6988,9.9,39.6,34.4,16.1,5822,9.9,61667,3.4,30119,29082,1037
26069,2167,7361,6795,3171,11.1,37.8,34.9,16.3,3724,15.1,41256,6.4,10076,9434,642
26071,698,3832,2575,1647,8,43.8,29.4,18.8,1531,14.2,40959,5.6,5147,4860,287
26073,3205,12045,11859,11159,8.4,31.5,31,29.2,15106,23.4,47056,3.9,34817,33454,1363
26075,10304,36202,39822,23483,9.4,33,36.3,21.4,20553,13.7,52047,3.9,74281,71351,2930
